identifier,file,description,date,title,publisher,language,mediatype,eprintid,subject[0],subject[1],subject[2],subject[3],subject[4],subject[5],subject[6],creator[0],creator[1],division[0],division[1],copyright_holder[0],collection
mmu-eprint-3369,"D:\Exam paper\Exam paper 5\id\eprint\3369\1\41378.pdf","TRI 2016/2017","2016","DCS 5158 - Computer Architecture",,eng,texts,3369,QA76,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3532,"D:\Exam paper\Exam paper 5\id\eprint\3532\1\41804.pdf","TRI 2016/2017","2016","DCS 5158 - Computer Architecture",,eng,texts,3532,QA76,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3376,"D:\Exam paper\Exam paper 5\id\eprint\3376\1\41379.pdf","TRI 2016/2017","2016","DCS 5288 - Internet And Web Publishing",,eng,texts,3376,TK,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3383,"D:\Exam paper\Exam paper 5\id\eprint\3383\1\41380.pdf","TRI 2016/2017","2016","DCT 5038 - Data Communications And Networking",,eng,texts,3383,TK,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8661,"D:\Exam paper\Exam paper 5\id\eprint\8661\1\40733.pdf","Tri 1 2016/2017","2016","DEC 5018 - Microeconomics",,eng,texts,8661,HB,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8772,"D:\Exam paper\Exam paper 5\id\eprint\8772\1\41381.pdf","Tri 2 2016/2017","2016","DEC 5018 - Microeconomics",,eng,texts,8772,HB,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3534,"D:\Exam paper\Exam paper 5\id\eprint\3534\1\41805.pdf","TRI 2016/2017","2016","DEC 5028 - Macroeconomics",,eng,texts,3534,HB,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8663,"D:\Exam paper\Exam paper 5\id\eprint\8663\1\40734.pdf","Tri 1 2016/2017","2016","DEC 5028 - Macroeconomics",,eng,texts,8663,HB,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8806,"D:\Exam paper\Exam paper 5\id\eprint\8806\1\41805.pdf","Tri 3 2016/2017","2016","DEC 5028 - Macroeconomics",,eng,texts,8806,HB,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3396,"D:\Exam paper\Exam paper 5\id\eprint\3396\1\41382.pdf","TRI 2016/2017","2016","DEC 5038 - Entrepreneurship",,eng,texts,3396,HB,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3537,"D:\Exam paper\Exam paper 5\id\eprint\3537\1\41854.pdf","TRI 2016/2017","2016","DEC 5038 - Entrepreneurship",,eng,texts,3537,HB,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8666,"D:\Exam paper\Exam paper 5\id\eprint\8666\1\40735.pdf","Tri 1 2016/2017","2016","DEC 5038 - Entrepreneurship",,eng,texts,8666,HB,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8775,"D:\Exam paper\Exam paper 5\id\eprint\8775\1\41382.pdf","Tri 2 2016/2017","2016","DEC 5038 - Entrepreneurship",,eng,texts,8775,HB,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8808,"D:\Exam paper\Exam paper 5\id\eprint\8808\1\41854.pdf","Tri 3 2016/2017","2016","DEC 5038 - Entrepreneurship",,eng,texts,8808,HB,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8669,"D:\Exam paper\Exam paper 5\id\eprint\8669\1\40736.pdf","Tri 1 2016/2017","2016","DEC 5078 - Introduction To Economics",,eng,texts,8669,HD,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3540,"D:\Exam paper\Exam paper 5\id\eprint\3540\1\41855.pdf","TRI 2016/2017","2016","DEM 5018 - Engineering Mathematics 1",,eng,texts,3540,QA,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3405,"D:\Exam paper\Exam paper 5\id\eprint\3405\1\41383.pdf","TRI 2016/2017","2016","DEM 5028 - Engineering Mathematics 2",,eng,texts,3405,QA,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3541,"D:\Exam paper\Exam paper 5\id\eprint\3541\1\41856.pdf","TRI 2016/2017","2016","DEM 5028 - Engineering Mathematics 2",,eng,texts,3541,QA,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3411,"D:\Exam paper\Exam paper 5\id\eprint\3411\1\41384.pdf","TRI 2016/2017","2016","DEM 5038 - Engineering Mathematics 3",,eng,texts,3411,QA,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3416,"D:\Exam paper\Exam paper 5\id\eprint\3416\1\41385.pdf","TRI 2016/2017","2016","DEN 5018 - English",,eng,texts,3416,PE,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8674,"D:\Exam paper\Exam paper 5\id\eprint\8674\1\40740.pdf","Tri 1 2016/2017","2016","DEN 5018 - English",,eng,texts,8674,PE,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8778,"D:\Exam paper\Exam paper 5\id\eprint\8778\1\41385.pdf","Tri 2 2016/2017","2016","DEN 5018 - English",,eng,texts,8778,PE,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3543,"D:\Exam paper\Exam paper 5\id\eprint\3543\1\41857.pdf","TRI 2016/2017","2016","DET 5028 - Industrial Electronics",,eng,texts,3543,TK,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8682,"D:\Exam paper\Exam paper 5\id\eprint\8682\1\40745.pdf","Tri 1 2016/2017","2016","DET 5028 - Industrial Electronics",,eng,texts,8682,TK,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8810,"D:\Exam paper\Exam paper 5\id\eprint\8810\1\41857.pdf","Tri 3 2016/2017","2016","DET 5028 - Industrial Electronics",,eng,texts,8810,TK,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8684,"D:\Exam paper\Exam paper 5\id\eprint\8684\1\40747.pdf","Tri 1 2016/2017","2016","DET 5058 - Digital Electronics",,eng,texts,8684,TK,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3424,"D:\Exam paper\Exam paper 5\id\eprint\3424\1\41387.pdf","TRI 2016/2017","2016","DET 5088 - Analog Electronics 3",,eng,texts,3424,TK,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3547,"D:\Exam paper\Exam paper 5\id\eprint\3547\1\41858.pdf","TRI 2016/2017","2016","DET 5088 - Analog Electronics 3",,eng,texts,3547,TK,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3549,"D:\Exam paper\Exam paper 5\id\eprint\3549\1\41859.pdf","Tri 3 2016/2017","2016","DFA 5018 - Financial Accounting 1",,eng,texts,3549,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8688,"D:\Exam paper\Exam paper 5\id\eprint\8688\1\40750.pdf","Tri 1 2016/2017","2016","DFA 5018 - Financial Accounting 1",,eng,texts,8688,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8812,"D:\Exam paper\Exam paper 5\id\eprint\8812\1\41859.pdf","Tri 3 2016/2017","2016","DFA 5018 - Financial Accounting 1",,eng,texts,8812,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3552,"D:\Exam paper\Exam paper 5\id\eprint\3552\1\41860.pdf","TRI 3 2016/2017","2016","DFA 5028 - Financial Accounting 2",,eng,texts,3552,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8746,"D:\Exam paper\Exam paper 5\id\eprint\8746\1\41369.pdf","Tri 2 2016/2017","2016","DFA 5028 - Financial Accounting 2",,eng,texts,8746,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8814,"D:\Exam paper\Exam paper 5\id\eprint\8814\1\41860.pdf","Tri 3 2016/2017","2016","DFA 5028 - Financial Accounting 2",,eng,texts,8814,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8691,"D:\Exam paper\Exam paper 5\id\eprint\8691\1\40751.pdf","Tri 1 2016/2017","2016","DFA 5038 - Financial Accounting 3",,eng,texts,8691,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3427,"D:\Exam paper\Exam paper 5\id\eprint\3427\1\41388.pdf","TRI 2016/2017","2016","DFA 5048 - Financial Accounting 4",,eng,texts,3427,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8693,"D:\Exam paper\Exam paper 5\id\eprint\8693\1\40752.pdf","Tri 1 2016/2017","2016","DFA 5048 - Financial Accounting 4",,eng,texts,8693,HF,HF5601,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8779,"D:\Exam paper\Exam paper 5\id\eprint\8779\1\41388.pdf","Tri 2 2016/2017","2016","DFA 5048 - Financial Accounting 4",,eng,texts,8779,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3442,"D:\Exam paper\Exam paper 5\id\eprint\3442\1\41440.pdf","TRI 2016/2017","2016","DFA 5058 - Financial Accounting",,eng,texts,3442,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3556,"D:\Exam paper\Exam paper 5\id\eprint\3556\1\41861.pdf","TRI 3 2016/2017","2016","DFA 5058 - Financial Accounting",,eng,texts,3556,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8696,"D:\Exam paper\Exam paper 5\id\eprint\8696\1\40753.pdf","Tri 1 2016/2017","2016","DFA 5058 - Financial Accounting",,eng,texts,8696,HF,HF5601,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8780,"D:\Exam paper\Exam paper 5\id\eprint\8780\1\41440.pdf","Tri 2 2016/2017","2016","DFA 5058 - Financial Accounting",,eng,texts,8780,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8815,"D:\Exam paper\Exam paper 5\id\eprint\8815\1\41861.pdf","Tri 3 2016/2017","2016","DFA 5058 - Financial Accounting",,eng,texts,8815,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8697,"D:\Exam paper\Exam paper 5\id\eprint\8697\1\40754.pdf","Tri 1 2016/2017","2016","DFB 5018 - Fundamentals Of Business",,eng,texts,8697,HF,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3450,"D:\Exam paper\Exam paper 5\id\eprint\3450\1\41441.pdf","TRI 2016/2017","2016","DII 5018 - Introduction To Investment",,eng,texts,3450,HG,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3561,"D:\Exam paper\Exam paper 5\id\eprint\3561\1\41862.pdf","TRI 3 2016/2017","2016","DII 5018 - Introduction To Investment",,eng,texts,3561,HG,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8706,"D:\Exam paper\Exam paper 5\id\eprint\8706\1\40757.pdf","Tri 1 2016/2017","2016","DII 5018 - Introduction To Investment",,eng,texts,8706,HG,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8781,"D:\Exam paper\Exam paper 5\id\eprint\8781\1\41441.pdf","Tri 2 2016/2017","2016","DII 5018 - Introduction To Investment",,eng,texts,8781,HG,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8817,"D:\Exam paper\Exam paper 5\id\eprint\8817\1\41862.pdf","Tri 3 2016/2017","2016","DII 5018 - Introduction To Investment",,eng,texts,8817,HG,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3565,"D:\Exam paper\Exam paper 5\id\eprint\3565\1\41863.pdf","TRI 3 2016/2017","2016","DIM 5058 - Mathematical Techniques 1",,eng,texts,3565,QA,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3454,"D:\Exam paper\Exam paper 5\id\eprint\3454\1\41442.pdf","TRI 2016/2017","2016","DIM 5068 - Mathematical Techniques 2",,eng,texts,3454,QA,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3568,"D:\Exam paper\Exam paper 5\id\eprint\3568\1\41864.pdf","TRI 3 2016/2017","2016","DIM 5068 - Mathematical Techniques 2",,eng,texts,3568,QA,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8819,"D:\Exam paper\Exam paper 5\id\eprint\8819\1\41864.pdf","Tri 3 2016/2017","2016","DIM 5068 - Mathematical Techniques 2",,eng,texts,8819,QA,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3464,"D:\Exam paper\Exam paper 5\id\eprint\3464\1\41443.pdf","TRI 2016/2017","2016","DMA 5018 - Multimedia Applications",,eng,texts,3464,QA76,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3467,"D:\Exam paper\Exam paper 5\id\eprint\3467\1\41444.pdf","TRI 2016/2017","2016","DMG 5018 - Management Accounting 1",,eng,texts,3467,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8708,"D:\Exam paper\Exam paper 5\id\eprint\8708\1\40762.pdf","Tri 1 2016/2017","2016","DMG 5018 - Management Accounting 1",,eng,texts,8708,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8785,"D:\Exam paper\Exam paper 5\id\eprint\8785\2\41444.pdf","Tri 2 2016/2017","2016","DMG 5018 - Management Accounting 1",,eng,texts,8785,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3472,"D:\Exam paper\Exam paper 5\id\eprint\3472\1\41445.pdf","TRI 2016/2017","2016","DMG 5028 - Management Accounting 2",,eng,texts,3472,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3571,"D:\Exam paper\Exam paper 5\id\eprint\3571\1\41865.pdf","TRI 3 2016/2017","2016","DMG 5028 - Management Accounting 2",,eng,texts,3571,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8710,"D:\Exam paper\Exam paper 5\id\eprint\8710\1\40763.pdf","Tri 1 2016/2017","2016","DMG 5028 - Management Accounting 2",,eng,texts,8710,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8786,"D:\Exam paper\Exam paper 5\id\eprint\8786\1\41445.pdf","Tri 2 2016/2017","2016","DMG 5028 - Management Accounting 2",,eng,texts,8786,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8820,"D:\Exam paper\Exam paper 5\id\eprint\8820\1\41865.pdf","Tri 3 2016/2017","2016","DMG 5028 - Management Accounting 2",,eng,texts,8820,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3477,"D:\Exam paper\Exam paper 5\id\eprint\3477\1\41446.pdf","TRI 2016/2017","2016","DMG 5038 - Management Accounting",,eng,texts,3477,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3574,"D:\Exam paper\Exam paper 5\id\eprint\3574\1\41866.pdf","TRI 3 2016/2017","2016","DMG 5038 - Management Accounting",,eng,texts,3574,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8712,"D:\Exam paper\Exam paper 5\id\eprint\8712\1\40764.pdf","Tri 1 2016/2017","2016","DMG 5038 - Management Accounting",,eng,texts,8712,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8787,"D:\Exam paper\Exam paper 5\id\eprint\8787\1\41446.pdf","Tri 2 2016/2017","2016","DMG 5038 - Management Accounting",,eng,texts,8787,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8821,"D:\Exam paper\Exam paper 5\id\eprint\8821\1\41866.pdf","Tri 3 2016/2017","2016","DMG 5038 - Management Accounting",,eng,texts,8821,HF5601,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3480,"D:\Exam paper\Exam paper 5\id\eprint\3480\1\41447.pdf","TRI 2016/2017","2016","DMM 5018 - Introduction To Multimedia",,eng,texts,3480,QA76,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8714,"D:\Exam paper\Exam paper 5\id\eprint\8714\1\40765.pdf","Tri 1 2016/2017","2016","DMM 5018 - Introduction To Multimedia",,eng,texts,8714,QA76,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8788,"D:\Exam paper\Exam paper 5\id\eprint\8788\1\41447.pdf","Multimedia systems","2016","DMM 5018 - Introduction To Multimedia",,eng,texts,8788,QA76,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3481,"D:\Exam paper\Exam paper 5\id\eprint\3481\1\41448.pdf","TRI 2016/2017","2016","DMT 5018 - Microcontroller Technology",,eng,texts,3481,TJ,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3576,"D:\Exam paper\Exam paper 5\id\eprint\3576\1\41867.pdf","TRI 3 2016/2017","2016","DMT 5018 - Microcontroller Technology",,eng,texts,3576,TJ,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3578,"D:\Exam paper\Exam paper 5\id\eprint\3578\1\41868.pdf","TRI 3 2016/2017","2016","DOB 5018 - Organisational Behaviour",,eng,texts,3578,HD,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8715,"D:\Exam paper\Exam paper 5\id\eprint\8715\1\40767.pdf","Tri 1 2016/2017","2016","DOB 5018 - Organisational Behaviour",,eng,texts,8715,HD,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8751,"D:\Exam paper\Exam paper 5\id\eprint\8751\1\41372.pdf","Tri 2 2016/2017","2016","DOB 5018 - Organisational Behaviour",,eng,texts,8751,HD,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8824,"D:\Exam paper\Exam paper 5\id\eprint\8824\1\41868.pdf","Tri 3 2016/2017","2016","DOB 5018 - Organisational Behaviour",,eng,texts,8824,H1,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3580,"D:\Exam paper\Exam paper 5\id\eprint\3580\1\41869.pdf","TRI 3 2016/2017","2016","DOM 5018 - Operations Management",,eng,texts,3580,TS,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8717,"D:\Exam paper\Exam paper 5\id\eprint\8717\1\40768.pdf","Tri 1 2016/2017","2016","DOM 5018 - Operations Management",,eng,texts,8717,TS,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8825,"D:\Exam paper\Exam paper 5\id\eprint\8825\1\41869.pdf","Tri 3 2016/2017","2016","DOM 5018 - Operations Management",,eng,texts,8825,TS,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3482,"D:\Exam paper\Exam paper 5\id\eprint\3482\1\41449.pdf","TRI 2016/2017","2016","DOT 5018 - Organisational Theory",,eng,texts,3482,HD,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3582,"D:\Exam paper\Exam paper 5\id\eprint\3582\1\41870.pdf","TRI 3 2016/2017","2016","DOT 5018 - Organisational Theory",,eng,texts,3582,HD,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8719,"D:\Exam paper\Exam paper 5\id\eprint\8719\1\40769.pdf","Tri 1 2016/2017","2016","DOT 5018 - Organisational Theory",,eng,texts,8719,HD,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8789,"D:\Exam paper\Exam paper 5\id\eprint\8789\1\41449.pdf","Tri 2 2016/2017","2016","DOT 5018 - Organisational Theory",,eng,texts,8789,HD,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8826,"D:\Exam paper\Exam paper 5\id\eprint\8826\1\41870.pdf","Tri 3 2016/2017","2016","DOT 5018 - Organisational Theory",,eng,texts,8826,HD,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3484,"D:\Exam paper\Exam paper 5\id\eprint\3484\1\41450.pdf","TRI 2016/2017","2016","DPA 5018 - Programming For Business Applications",,eng,texts,3484,QA76,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3324,"D:\Exam paper\Exam paper 5\id\eprint\3324\1\41374.pdf","Tri 2 2016/2017","2016","DPS 5018 - Introduction To Probability And Statistics",,eng,texts,3324,HA,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3584,"D:\Exam paper\Exam paper 5\id\eprint\3584\1\41871.pdf","TRI 3 2016/2017","2016","DPS 5018 - Introduction To Probability And Statistics",,eng,texts,3584,HA,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8680,"D:\Exam paper\Exam paper 5\id\eprint\8680\1\40743.pdf","Tri 1 2016/2017","2016","DTX 5018 - Taxation 1",,eng,texts,8680,HJ,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3337,"D:\Exam paper\Exam paper 5\id\eprint\3337\1\41375.pdf","TRI 2016/2017","2016","DTX 5028 - Taxation 2",,eng,texts,3337,HJ,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8675,"D:\Exam paper\Exam paper 5\id\eprint\8675\1\40742.pdf","Tri 1 2016/2017","2016","DTX 5028 - Taxation 2",,eng,texts,8675,HJ,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-8761,"D:\Exam paper\Exam paper 5\id\eprint\8761\1\41375.pdf","Tri 2 2016/2017","2016","DTX 5028 - Taxation 2",,eng,texts,8761,HJ,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-3586,"D:\Exam paper\Exam paper 5\id\eprint\3586\1\41872.pdf","TRI 3 2016/2017","2016","DWD 5038 - Web Design",,eng,texts,3586,TK,,,,,,,"Centre for Diploma Programmes, CDP",,fac_eng,,,opensource
mmu-eprint-307,"D:\Exam paper\Exam paper 5\id\eprint\307\1\BAB 1014 - Financial Accounting For Managers 40897.pdf","Tri 1, 2016/2017","2016","BAB 1014 - Financial Accounting For Managers","Multimedia University",eng,texts,307,HF5601,,,,,,,"Faculty Of Business, FOB",,fac_med,,Multimedia University,opensource
mmu-eprint-601,"D:\Exam paper\Exam paper 5\id\eprint\601\1\BAB 1014 - Financial Accounting For Managers 41680.pdf","Tri 2, 2016/2017","2016","BAB 1014 - Financial Accounting For Managers","Multimedia University",eng,texts,601,HF5601,,,,,,,"Faculty Of Business, FOB",,fac_med,,Multimedia University,opensource
mmu-eprint-309,"D:\Exam paper\Exam paper 5\id\eprint\309\1\BAB 2024 - Management Accounting For Managers 40898.pdf","Tri 1, 2016/2017","2016","BAB 2024 - Management Accounting For Managers","Multimedia University",eng,texts,309,HF5601,,,,,,,"Faculty Of Business, FOB",,fac_med,,Multimedia University,opensource
mmu-eprint-602,"D:\Exam paper\Exam paper 5\id\eprint\602\1\BAB 2024 - Management Accounting For Managers 41681.pdf","Tri 2, 2016/2017","2016","BAB 2024 - Management Accounting For Managers","Multimedia University",eng,texts,602,HF5601,,,,,,,"Faculty Of Business, FOB",,fac_med,,Multimedia University,opensource
mmu-eprint-1030,"D:\Exam paper\Exam paper 5\id\eprint\1030\1\BAB 2024 - Management Accounting For Managers 41757.pdf","Tri 3, 2016/2017","2016","BAB 2024 - Management Accounting For Managers","Multimedia University",eng,texts,1030,HF5601,,,,,,,"Faculty Of Business, FOB",,fac_med,,Multimedia University,opensource
